cas,smiles
1132-68-9,O=C(O)C(N)CC1=CC=C(F)C=C1
1737-36-6,O=C(O)C1=CC=C(Cl)C(=C1)C(F)(F)F
393-06-6,O=C(O)C1=CC=C(N)C=C1C(F)(F)F
42288-26-6,N#CC1=CC=C(C=C1)NCC(=O)O
704-91-6,O=C(O)C=1C=CC=2C=NNC2C1
1632032-53-1,O=C(O)C1C2OC(CC2)C1C(=O)N3CCN(C)CC3
117-78-2,O=C(O)C1=CC=C2C(=O)C=3C=CC=CC3C(=O)C2=C1
103-40-2,O=C(O)CCC(=O)OCC=1C=CC=CC1
55715-03-2,O=C(O)C1=CC=C(C(=C1)N(=O)=O)CBr
1878-87-1,O=C(O)COC=1C=CC=CC1N(=O)=O
182181-19-7,O=C(O)C=1N=C2C=CC(Cl)=CN2C1
19728-63-3,O=C(O)C(NC(=O)OCC=1C=CC=CC1)C(O)C
38609-97-1,O=C(O)CN1C=2C=CC=CC2C(=O)C=3C=CC=CC31
69999-16-2,O=C(O)CC1=CC=C2OCCC2=C1
68767-14-6,O=C(O)C(C1=CC=C(C=C1)CC2C(=O)CCC2)C
1634-82-8,O=C(O)C=1C=CC=CC1N=NC2=CC=C(O)C=C2
84392-17-6,O=C(O)C=1C=CC=CC1C=2C=CC(=CC2)C(F)(F)F
78879-20-6,O=C(OC(C)(C)C)N1CC=2C=CC=CC2CC1C(=O)O
10242-12-3,O=C(O)C=1OC=2C=CC(=CC2C1)N(=O)=O
188011-69-0,O=C(O)CCC(=O)NC1=NC=C(Br)C=C1
52549-17-4,O=C(O)C(C1=CC=C2OC3=NC=CC=C3CC2=C1)C
143527-70-2,O=C(O)C1OC(N(C(=O)OC(C)(C)C)C1C=2C=CC=CC2)(C)C
84624-17-9,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)C(C)C
100986-89-8,O=C(O)C1=CN2C3=C(OCC2C)C(F)=C(F)C=C3C1=O
1152-61-0,O=C(O)CC(NC(=O)OCC=1C=CC=CC1)C(=O)O
23135-50-4,O=C(O)CCCCNC(=O)OCC=1C=CC=CC1
6649-91-8,O=C(O)C1NCCC=2C=3C=CC=CC3NC21
91809-67-5,O=C([O-])C=1C=CC(=CC1C=2C=3C=CC(=CC3[O+]=C4C=C(C=CC42)N(C)C)N(C)C)C(=O)O
113617-63-3,O=C(O)C1=CN(C2=C(F)C(=C(F)C(F)=C2C1=O)N3CC(NC(C)C3)C)C4CC4
3705-42-8,O=C(OCC=1C=CC=CC1)NC(C(=O)OCC=2C=CC=CC2)CCC(=O)O
50264-69-2,O=C(O)C1=NN(C=2C=CC=CC12)CC3=CC=C(Cl)C=C3Cl
138797-71-4,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)C(OC(C)(C)C)C
54-31-9,O=C(O)C1=CC(=C(Cl)C=C1NCC=2OC=CC2)S(=O)(=O)N
79660-72-3,O=C(O)C1=CN(C2=C(F)C(=C(F)C=C2C1=O)N3CCN(C)CC3)CCF
116821-47-7,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NCCCC(=O)O
86123-10-6,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC=4C=CC=CC4
465-99-6,O=C(O)C12CCC(C)(C)CC2C3=CCC4C5(C)CCC(O)C(C)(CO)C5CCC4(C)C3(C)CC1
183673-66-7,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC4(C(=O)O)CCN(C(=O)OC(C)(C)C)CC4
88050-17-3,O=C(O)C1N(C(=O)OCC2C=3C=CC=CC3C=4C=CC=CC42)CC(O)C1
35737-15-6,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC4=CNC=5C=CC=CC54
202189-78-4,O=C(O)C(C1=CC=C(C=C1)CCN2CCC(C3=NC=4C=CC=CC4N3CCOCC)CC2)(C)C
54-62-6,O=C(O)CCC(NC(=O)C1=CC=C(C=C1)NCC=2N=C3C(=NC2)N=C(N=C3N)N)C(=O)O
373-96-6,O=C(O)C(F)(F)C
3913-67-5,O=C(O)C(NC)C
2516-97-4,O=C(O)CS(=O)(=O)C
33105-81-6,O=C(O)C(N)C(C)(C)C
4408-64-4,O=C(O)CN(C)CC(=O)O
626-51-7,O=C(O)CC(C)CC(=O)O
595-39-1,O=C(O)C(N)(C)CC
14190-59-1,O=C(O)C1=NC=CS1
542-05-2,O=C(O)CC(=O)CC(=O)O
597-43-3,O=C(O)CC(C(=O)O)(C)C
4536-23-6,O=C(O)C(C)CCCC
56842-95-6,O=C(O)C12CC(C(=O)O)(C1)C2
18822-58-7,O=C(O)C(N)COC(C)(C)C
7322-88-5,O=C(O)C(OC(=O)C)C=1C=CC=CC1
644-90-6,O=C(O)C(N)CCCCCC
1119-62-6,O=C(O)CCSSCCC(=O)O
2104-19-0,O=C(O)CCCCCCCC(=O)OC
5393-81-7,O=C(O)C(O)CCCCCCCC
53663-39-1,O=C(O)C1=CC=CC(=C1Br)C
720-73-0,O=C(O)C=1C=CC(=CC1)C2=CC=C(C=C2)C
403-15-6,O=C(O)C1=CC=C(F)C(=C1)C
24539-28-4,O=C(O)C12C3C4C2C5C1C3C45C(=O)OC
78703-53-4,O=C(O)C1=CN(N=C1C)C
2305-32-0,O=C(O)C1CCCCC1C(=O)O
1499-55-4,O=C(O)C(N)CCC(=O)OC
490-64-2,O=C(O)C1=CC(OC)=C(OC)C=C1OC
40155-42-8,O=C(O)C=1N=CC(=NC1)OC
2745-26-8,O=C(O)CC=1OC=CC1
17419-81-7,O=C(O)C1CCC(O)CC1
64096-87-3,O=C(O)C1CCS(=O)(=O)CC1
13335-71-2,O=C(O)COC=1C(=CC=CC1C)C
175476-52-5,O=C(O)CCCS(=O)(=O)N
13205-46-4,O=C(O)C1=CC=C(OC(C)C)C=C1
2164-61-6,O=C(O)C1=NN=CC=C1
2785-98-0,O=C(O)C1=CC(OC)=CC=C1OC
124655-17-0,O=C(OC(C)(C)C)NC(C(=O)O)C(C)(C)C
111128-12-2,O=C(O)C(C1=CC=C(C=C1)CBr)C
16200-53-6,O=C(O)C12CC3CC(CC1C3)C2
332-80-9,O=C(O)C(N)CC=1N=CN(C1)C
20887-95-0,O=C(OC(C)(C)C)NC(C(=O)O)CS
13794-15-5,O=C(O)C(OC1=CC=C(OC)C=C1)C
302964-02-9,O=C(O)C=1SC(=NC1)NC(=O)OC(C)(C)C
542-32-5,O=C(O)CCCC(N)C(=O)O
4385-76-6,O=C(O)C=1C=CC(=CC1)C=2C=CN=CC2
25912-50-9,O=C(O)C1CCCC(N)C1
1758-25-4,O=C(O)CC1=CC(OC)=CC=C1OC
13041-62-8,O=C(O)C1=CC=C(OC)C=2C=CC=CC12
5807-30-7,O=C(O)CC1=CC=C(Cl)C(Cl)=C1
38521-46-9,O=C(O)C1=CC=CNC1=S
3839-22-3,N#CC=1C=CC=CC1C(=O)O
5669-19-2,O=C(O)C(=C)CC=1C=CC=CC1
21739-93-5,O=C(O)C1=CC(Cl)=CC=C1Br
1498-96-0,O=C(O)C1=CC=C(OCCCC)C=C1
6230-11-1,O=C(O)C(N)CC1=CC=C(OC)C=C1
35264-09-6,O=C(OC(C)(C)C)NC1(C(=O)O)CCCC1
1955-46-0,O=C(O)C=1C=C(C=C(C1)N(=O)=O)C(=O)OC
5537-71-3,N#CC(C=1C=CC=C(C1)C(=O)O)C
938-97-6,O=C(O)C(N)C1=CC=C(O)C=C1
1989-33-9,O=C(O)C1C=2C=CC=CC2C=3C=CC=CC31
25173-72-2,O=C(O)CCC1=CC(OC)=C(OC)C(OC)=C1
86620-62-4,O=C(O)C1=CC=C(C=C1)N2CCN(C)CC2
6925-00-4,O=C(O)C1=CC=C2N=CC=NC2=C1
18389-46-3,O=C(O)CC(N)C=1SC=CC1
161660-94-2,O=C(OC(C)(C)C)NC1CCC(C(=O)O)C1
10421-85-9,O=C(O)C(O)C=1C=CC=CC1Cl
3752-25-8,O=C(O)C=CC=1C=CC=CC1Cl
85068-27-5,O=C(O)CC1=CC(F)=CC=C1F
41668-13-7,O=C(O)C1=CNC(=O)C(Br)=C1
2488-15-5,O=C(OC(C)(C)C)NC(C(=O)O)CCSC
16732-73-3,O=C(O)C1=CC=2C=CC(OC)=CC2N1
85068-33-3,O=C(O)CC=1C=C(C=C(C1)C(F)(F)F)C(F)(F)F
116668-47-4,O=C(O)C1=CC=C2C=C(N)C=CC2=C1
161622-05-5,O=C(O)C1=CC(F)=CC(=C1)C(F)(F)F
7159-36-6,O=C(O)C1=CN=CC2=CC=CC=C21
40133-07-1,O=C(O)C=1SC2=C(C1)CCCC2
2900-27-8,O=C(OC(C)(C)C)NC(C(=O)O)C=1C=CC=CC1
109183-71-3,O=C(OC(C)(C)C)NC(C(=O)O)C1CCCCC1
128019-59-0,O=C(OC(C)(C)C)N1CCNC(C(=O)O)C1
67515-55-3,O=C(O)C1=CC=C(F)C(=C1)C(F)(F)F
124276-95-5,O=C(O)C1(C=2C=CC=C(Br)C2)CC1
83673-98-7,O=C(O)C=1N=C(SC1)NC(=O)OC(C)(C)C
1205-30-7,O=C(O)C1=CC=C(Cl)C(=C1)S(=O)(=O)N
191595-63-8,O=C(O)C1=CC=C(NC1=O)C(F)(F)F
1347750-75-7,O=C(OC(C)(C)C)NCCOCCOCCOCCC(=O)O
10242-10-1,O=C(O)C=1OC=2C=CC(Cl)=CC2C1
5467-57-2,O=C(O)C=1C=C(Cl)N=C2C=CC=CC21
3093-97-8,O=C(O)C1=CC=2C=CC(F)=CC2N1
2971-31-5,O=C(O)CC1C(=O)NC=2C=CC=CC21
7423-96-3,O=C(O)C(N)CC1=CC=C(O)C(F)=C1
2483-46-7,O=C(OC(C)(C)C)NCCCCC(NC(=O)OC(C)(C)C)C(=O)O
137088-51-8,O=C(O)C1N(C(=O)OC(C)(C)C)C=2C=CC=CC2C1
22071-22-3,O=C(O)CC=1C=CC=C(C1)C(=O)C=2C=CC=CC2
123654-26-2,O=C(O)C1=CC(Cl)=C(N)C2=C1OCC2
14698-29-4,O=C(O)C1=CN(C2=CC=3OCOC3C=C2C1=O)CC
41153-30-4,O=C(OC(C)(C)C)NC(C(=O)O)CC1=CC=C(F)C=C1
70642-86-3,O=C(OC(C)(C)C)NC(C(=O)O)CC1=CC=C(O)C=C1
3468-01-7,O=C(O)C1=CC=CC=2C(=O)C(=C(OC12)C=3C=CC=CC3)C
18000-24-3,O=C(O)C=1N=C2C=C(Cl)C=CC2=C(O)C1
77128-70-2,O=C(O)CN(C(=O)OCC1C=2C=CC=CC2C=3C=CC=CC31)C
102121-60-8,O=C(O)C1=CC=C(C=C1)NC(=O)C2=CC=C3C(=C2)C(C)(C)CCC3(C)C
147923-08-8,O=C(OC(C)(C)C)NC(C(=O)O)CC=1C=CC(=CC1)C=2C=CC=CC2
5105-78-2,O=C(O)CCCNC(=O)OCC=1C=CC=CC1
35761-26-3,O=C(OCC=1C=CC=CC1)NC(C(=O)O)CN
658-79-7,O=C(O)C(NC(=O)CN)CC1=CC=C(O)C=C1
121808-62-6,O=C(O)C1N(C(=O)C2NC(=O)CC2)CSC1
1159-15-5,O=C(O)C(NS(=O)(=O)C1=CC=C(C=C1)C)CCCNC(=N)N
10314-98-4,O=C(OCC=1C=CC=CC1)N2CCC(C(=O)O)CC2
199006-54-7,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC4=CC=C(C=C4)C
128107-47-1,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)COC(C)(C)C
112883-39-3,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC(=O)OC(C)(C)C
110871-86-8,O=C(O)C1=CN(C2=C(F)C(=C(F)C(N)=C2C1=O)N3CC(NC(C)C3)C)C4CC4
111524-95-9,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)C=4C=CC=CC4
1234-35-1,O=C(OCC=1C=CC=CC1)NC(C(=O)O)CCCNC(=N)N
72040-64-3,O=C1NC2CSC(CCCCC(=O)NCCCCCC(=O)O)C2N1
92954-90-0,O=C(O)C(NC(=O)OCC1C=2C=CC=CC2C=3C=CC=CC31)CC4=CC=C(O)C=C4
496775-61-2,O=C(O)C=1C=CC=C(C1)C=2C=CC=C(NN=C3C(=O)N(N=C3C)C4=CC=C(C(=C4)C)C)C2O
161321-36-4,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)C4CCCCC4
135673-97-1,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC4CCCCC4
95753-55-2,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC4=CC=C(C=C4)N(=O)=O
123447-62-1,O=C1OC(=C(O1)CN2CCN(C=3C=C4C(=CC3F)C(=O)C(C(=O)O)=C5SC(N54)C)CC2)C
130309-37-4,O=C(O)C1N(C(=O)OCC2C=3C=CC=CC3C=4C=CC=CC42)C5CCCCC5C1
96574-01-5,O=C(O)C(OC(=O)C=CC1=CC=C(O)C(O)=C1C=CC2=CC=C(O)C(O)=C2)CC3=CC=C(O)C(O)=C3
19436-52-3,O=C(O)C(NC(=O)C)C
44864-47-3,O=C(O)C(O)(C)C(F)(F)F
96-81-1,O=C(NC(C(=O)O)C(C)C)C
4066-41-5,O=C(O)C=1SC(=CC1)C(=O)C
506-38-7,O=C(O)CCCCCCCCCCCCCCCCCCCCCCCC
16024-56-9,O=C(O)COCCOC
58677-34-2,O=C(O)C1=NON=C1C
19485-38-2,O=C(O)C=1N=CN(C1C(=O)O)C
40052-13-9,O=C(O)CC(=O)OC(C)(C)C
6205-08-9,O=C(O)C(NC(=O)C)CCCN
103879-58-9,O=C(O)C=1N=COC1C
1852-04-6,O=C(O)CCCCCCCCCC(=O)O
31519-62-7,O=C(O)C1=NC=CC=N1
111-17-1,O=C(O)CCSCCC(=O)O
764-67-0,O=C(O)C(O)CCCCCCCCCCCCCC
626-86-8,O=C(O)CCCCC(=O)OCC
54947-74-9,O=C(O)CCC(C)CCCC
15985-39-4,O=C(O)C(N)CCS(=O)(=N)C
7499-08-3,O=C(O)C=1C=CC=C(Cl)C1C
4378-13-6,O=C(O)C(N)C(OC(C)(C)C)C
46331-50-4,O=C(O)C1=CC(OC)=CC(=C1)C(=O)O
3222-50-2,O=C(O)C=1C=NC=CC1C
90259-27-1,O=C(O)C=1C(F)=CC=CC1C
2840-04-2,O=C(O)C1=CC(N)=CC=C1C
2432-99-7,O=C(O)CCCCCCCCCCN
4282-31-9,O=C(O)C=1SC(=CC1)C(=O)O
480-64-8,O=C(O)C=1C(O)=CC(O)=CC1C
1201924-32-4,O=C(O)C1=NC(Cl)=CC=C1C
2438-05-3,O=C(O)C1=CC=C(C=C1)CCC
4670-10-4,O=C(O)CC=1C=C(OC)C=C(OC)C1
51-44-5,O=C(O)C1=CC=C(Cl)C(Cl)=C1
353-09-3,O=C(O)CCNC(=N)N
21461-84-7,O=C(O)C1OC(=O)CC1
100523-84-0,O=C(O)C1=CSC(Br)=C1
2507-61-1,O=C(O)C1NCC(F)C1
40283-41-8,O=C(O)C=1N=C(SC1)N
3088-42-4,N#CCCNCC(=O)O
5198-87-8,O=C(O)C=1N=C(Cl)SC1
6286-46-0,O=C(O)C=1C=C(OC)C(OC)=CC1Br
683239-16-9,O=C(O)CCCCCCCCCCCCCCCCCCC(=O)OC(C)(C)C
41680-34-6,O=C(O)C1=CNN=C1N
19506-87-7,O=C(O)C(N1C(=O)C=2C=CC=CC2C1=O)C
53250-83-2,O=C(O)C1=CC=C(C=C1Cl)S(=O)(=O)C
619-65-8,N#CC1=CC=C(C=C1)C(=O)O
31972-52-8,O=C(OC(C)(C)C)NCC(=O)NCC(=O)O
303752-38-7,O=C(OC(C)(C)C)NC12CC(C(=O)O)(C1)C2
89-55-4,O=C(O)C1=CC(Br)=CC=C1O
88912-27-0,O=C(O)C=1C=CN=CC1Cl
20776-48-1,O=C(O)C=1C(Br)=CC=CC1N
2252-50-8,O=C(O)C1=CC(F)=CC=C1Cl
42381-05-5,O=C(O)C1(N)C2CC3CC(C2)CC1C3
851386-31-7,O=C(O)C=1C=CN=C(F)C1F
10130-89-9,O=C(O)C1=CC=C(C=C1)S(=O)(=O)Cl
459-32-5,O=C(O)C=CC1=CC=C(F)C=C1
27317-69-7,O=C(OC(C)(C)C)NC(C(=O)NC(C(=O)O)C)C
21161-11-5,O=C(O)C1=CC=CC(C(=O)O)=C1N(=O)=O
27115-49-7,O=C(O)CNC(=O)C1=CC=CC(=C1)C
556-27-4,O=C(O)C(N)CS(=O)CC=C
1188-38-1,O=C(N)NC(C(=O)O)CCC(=O)O
6939-93-1,O=C(O)C1=CC=C(Br)C(=C1)C(=O)O
106778-43-2,O=C(O)C=1C=CC=2C=NC=CC2C1
86-68-0,O=C(O)C=1C=CN=C2C=CC(OC)=CC21
5336-90-3,O=C(O)C=1C=2C=CC=CC2N=C3C=CC=CC31
1670-83-3,O=C(O)C1=CC=CC=2C=CNC21
70491-05-3,O=C(OC(C)(C)C)NC(C(=O)O)C1CCCCC1
3038-48-0,O=C(O)CC=1C=CC=CC1C(F)(F)F
533-87-9,O=C(O)CCCCCCCC(O)C(O)CCCCCCO
24277-39-2,O=C(OC(C)(C)C)NC(C(=O)OC(C)(C)C)CCC(=O)O
6340-79-0,O=C(O)CCC(=O)C1=CC=C(Br)C=C1
588-32-9,O=C(O)COC=1C=CC=C(Cl)C1
63237-88-7,O=C(O)C1=NN2C=CC=CC2=C1
83141-10-0,O=C(O)C=1C(F)=CC=C(C1F)N(=O)=O
71441-28-6,O=C(O)C1=CC=C(C=C1)C=C(C2=CC=C3C(=C2)C(C)(C)CCC3(C)C)C
1077-94-7,O=C(O)C1=NNC=2C=CC(Br)=CC21
1204-06-4,O=C(O)C=CC1=CNC=2C=CC=CC12
2373-80-0,O=C(O)C=CC1=CC=C2OCOC2=C1
19829-79-9,O=C(O)C1=CC=C2C=CC=NC2=C1O
26171-23-3,O=C(O)CC1=CC=C(C(=O)C2=CC=C(C=C2)C)N1C
2177-63-1,O=C(O)C(N)CC(=O)OCC=1C=CC=CC1
16730-20-4,O=C(O)C1=CC=2C=C(C=CC2N1)N(=O)=O
195457-70-6,O=C(O)C1=CC=C(C=C1)C=2C=CC=C(C2)C(F)(F)F
79955-27-4,O=C(O)C1=CC=C2C(=C1)C(=O)OC32C4=CC=C(OC(=O)C)C=C4OC5=CC(OC(=O)C)=CC=C53
484-78-6,O=C(O)C(N)CC(=O)C=1C=CC=C(O)C1N
132684-60-7,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)C(C)(C)C
76985-10-9,O=C(OC(C)(C)C)NC(C(=O)O)CC=1C=CC=2C=CC=CC2C1
5891-45-2,O=C(OCC=1C=CC=CC1)NC(C(=O)OC(C)(C)C)CCC(=O)O
74936-72-4,O=C(O)C1=C(NC(=C(C(=O)OC)C1C=2C=CC=C(C2)N(=O)=O)C)C
139551-74-9,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC(C)(C)C
48208-26-0,O=C(O)C(N1C(=O)C=2C=CC=CC2C1=O)CC3=CNC=4C=CC=CC43
6160-80-1,O=C(O)C1OC(OC=2C=CC3=C(OC(=O)C=C3C)C2)C(O)C(O)C1O
71989-16-7,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC(=O)N
86060-84-6,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC(=O)OCC=4C=CC=CC4
177966-60-8,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC4=CSC=5C=CC=CC54
576-19-2,O=C1NC2CSC(CCCCC(=O)NCCCCC(N)C(=O)O)C2N1
144120-54-7,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)OCC=C)CCC(=O)O
565-63-9,O=C(O)C(=CC)C
298-12-4,O=CC(=O)O
5429-56-1,O=C(O)C(=C)NC(=O)C
625-72-9,O=C(O)CC(O)C
595-37-9,O=C(O)C(C)(C)CC
142-45-0,O=C(O)C#CC(=O)O
627-03-2,O=C(O)COCC
1577-18-0,O=C(O)CC=CCC
16386-93-9,O=C(O)C(C)(C)CC=C
106247-35-2,O=C(O)C(N)CC(C)(C)C
2731-73-9,O=C(O)C(N)CCl
35272-15-2,O=C(O)C=1N=C(SC1)C
101012-12-8,O=C(O)C=1SC(Cl)=NC1
2491-15-8,O=CNCC(=O)O
7729-30-8,O=C(O)C1NCC1
4412-96-8,O=C(O)C=1OC=CC1C
6947-94-0,O=C(O)C=1C=COC1C
2510-37-4,O=C(O)C=1OC(=NC1C)C
505-56-6,O=C(O)CCCCCCCCCCCCCCCCCCCCC(=O)O
61445-55-4,O=NN(C)CCCC(=O)O
119-68-6,O=C(O)C=1C=CC=CC1NC
71310-21-9,O=C(O)CCCCCCCCCCS
6326-83-6,O=C(O)CSC(=S)SCC(=O)O
2536-35-8,O=C(O)CCCCCCCCCCCCCCCBr
2438-04-2,O=C(O)C=1C=CC=CC1C(C)C
3719-45-7,O=C(O)C=1C=CC(=O)N(C1)C
5545-17-5,O=C(O)C(NC(=O)C)CSSCC(NC(=O)C)C(=O)O
2906-60-7,O=C(O)CCCSSCCCC(=O)O
3685-25-4,O=C(O)C1CCC(N)CC1
14438-32-5,O=C(O)C=1C=C(C=C(C1N)C)C
50593-92-5,O=C(O)C1=NC(=NC=C1Br)SC
39124-20-4,O=C(O)C1(N)CCOCC1
20776-67-4,O=C(O)C1=CC(Cl)=CC(=C1N)C
16533-71-4,O=C(O)C=1C=C(C(=C(C1)N(=O)=O)C)N(=O)=O
395-82-4,O=C(O)C1=CC=C(F)C=C1OC
13731-82-3,O=C(O)C1=CC(Br)=C(C=C1Br)C(=O)O
27398-39-6,O=C(O)C1=NC=CN=C1Cl
13429-83-9,O=C(O)C12OC(=O)C(C)(CC1)C2(C)C
2777-65-3,O=C(O)CCCCCCCCC#C
138-60-3,O=C1C=C(NC(=C1)C(=O)O)C(=O)O
51149-08-7,O=C(O)C1=CC(Cl)=NN=C1Cl
2012-74-0,O=C(O)C(C1=CC=C(Cl)C=C1)C(C)C
923-37-5,O=C(N)NC(C(=O)O)CC(=O)O
41263-74-5,O=C(O)C1=CC=C(NC)C(=C1)N(=O)=O
66916-99-2,O=C(O)CC1=CC=C(OC)C=C1Br
887591-62-0,O=C(OC(C)(C)C)N1CC(C(=O)O)(C)C1
14348-41-5,O=C(O)C1=CC=C(O)C(Br)=C1
2486-71-7,O=C(O)C1=CC=C(N)C(Cl)=C1
609-70-1,O=C(O)C=1C=NC=CC1O
3883-95-2,O=C(O)C=1C=CC=C(Br)C1O
58483-95-7,O=C(O)C1=CC(Cl)=NC=C1N
2840-29-1,O=C(O)C1=CC=C(Br)C(N)=C1
6496-89-5,O=C(O)CC1=CC=C(OC)C=C1OC
5678-45-5,O=C(O)CC(N)C1=CC=C(OC)C=C1
63039-48-5,O=C(OC(C)(C)C)NC(C(=O)O)CC#C
28314-82-1,O=C(O)C=1C=C(F)C(Br)=CC1F
866807-27-4,O=C(O)C1=NC(Cl)=CC=C1N
53363-89-6,O=C(OC(C)(C)C)N(C)C(C(=O)O)CC(C)C
53234-55-2,N#CC1=CN=C(C=C1)C(=O)O
70165-31-0,N#CC1=NC=C(C=C1)C(=O)O
38076-80-1,O=C(O)C1=CC(Cl)=CNC1=O
2124-55-2,O=C(O)C=1C=CC=C2NC=CC21
20372-63-8,O=C(O)C1=CC(F)=C(F)C=C1N(=O)=O
51-65-0,O=C(O)C(N)CC1=CC=C(F)C=C1
4025-64-3,O=C(O)C1=CC=CC(=C1)S(=O)(=O)Cl
82-07-5,O=C(O)C1C=2C=CC=CC2OC=3C=CC=CC31
35656-89-4,O=C(O)CCCC1=CC=C(Br)C=C1
2976-74-1,O=C(O)COC=1C=CC=C(Cl)C1Cl
116465-48-6,O=C(O)C1=CC(F)=C(C=C1F)N(=O)=O
20029-52-1,O=C(O)C1=CC=C(C=C1)C2CCCCC2
656-46-2,O=C(O)C1=CC=C2OC(F)(F)OC2=C1
1134-50-5,O=C(O)C=1C=NN(C1)C=2C=CC=CC2
14442-12-7,O=C(O)C=1ON=C(C1)C=2C=CC=CC2
16205-46-2,O=C(O)C=1C=NN2C=CC=CC12
4385-77-7,O=C(O)C=1C=CC=C(C1)C2=CN=CC=C2
749849-14-7,O=C(O)C=1N=C2C=CC(Br)=CN2C1
487-54-7,O=C(O)CNC(=O)C=1C=CC=CC1O
100564-78-1,O=C(OC(C)(C)C)NC(C(=O)O)CCC=1C=CC=CC1
85-56-3,O=C(O)C=1C=CC=CC1C(=O)C2=CC=C(Cl)C=C2
93-85-6,O=C(O)C=1C=CC=2N=C(SC2C1)N
10242-11-2,O=C(O)C=1OC=2C=CC(Br)=CC2C1
50654-94-9,O=C(OC(C)(C)C)NC(C(=O)O)CC1=CN=CN1
779-89-5,O=C(O)C=CC1=CC=CC(=C1)C(F)(F)F
4091-99-0,O=C(O)C=1C=CC=CC1C2C3=CC(Cl)=C(OC(=O)C)C=C3OC4=CC(OC(=O)C)=C(Cl)C=C42
2513-33-9,O=C(O)C=1C=CC=CC1C(=O)C2=CC=C(O)C=C2O
40432-84-6,O=C(O)CC1=CNC=2C=CC(Br)=CC21
51484-06-1,O=C(O)C=1OC2=CC=C(Br)C=C2C(=O)C1
63610-08-2,O=C(O)C(C1=CC=C(C=C1)N2C(=O)C=3C=CC=CC3C2)CC
53267-93-9,O=C(OC(C)(C)C)NC(C(=O)O)CC1=CC=C(OC)C=C1
135112-27-5,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC
64506-49-6,O=C(O)COC1=CC(OCC=C(C)C)=CC=C1C(=O)C=CC2=CC=C(OCC=C(C)C)C=C2
3886-08-6,O=C(OCC=1C=CC=CC1)NC(C(=O)O)CCC(=O)OC(C)(C)C
53902-12-8,O=C(O)C=1C=CC=CC1NC(=O)C=CC2=CC=C(OC)C(OC)=C2
6404-31-5,O=C(O)C1N(C(=O)OCC=2C=CC=CC2)CCC1
62893-24-7,O=C(O)C(NC(=O)N1C(=O)C(=O)N(CC)CC1)C2=CC=C(O)C=C2
114457-94-2,O=C(O)C(NC(=O)C1=NC=CN=C1)CC=2C=CC=CC2
13504-85-3,O=C(O)C1N(C(=O)OCC=2C=CC=CC2)CC(O)C1
885101-89-3,O=C(O)CCC1=CC=C(C=C1)NCC=2C=CC=C(OC=3C=CC=CC3)C2
4651-67-6,O=C(O)CCC(C)C1CCC2C3C(=O)CC4CC(O)CCC4(C)C3CCC12C
138774-94-4,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC=4C=CC=5C=CC=CC5C4
130309-35-2,O=C(OCC1C=2C=CC=CC2C=3C=CC=CC31)NC(C(=O)O)CC=4SC=CC4
211914-51-1,O=C(O)CCN(C(=O)C=1C=CC2=C(N=C(N2C)CNC3=CC=C(C=C3)C(=N)N)C1)C4=NC=CC=C4
63812-15-7,O=C(O)C(F)(C)C
595-46-0,O=C(O)C(C(=O)O)(C)C
7211-57-6,O=C(NC(C(=O)O)CC)C
1460-34-0,O=C(O)C(=O)C(C)CC
13748-90-8,O=C(O)C(O)CC(C)C
42856-71-3,O=C(O)C1(NCCC1)C
57-08-9,O=C(O)CCCCCNC(=O)C
7782-26-5,O=C(O)C(C=1C=CC=CC1)C
23012-17-1,O=C(O)C=1N=C(OC1)C
1188-02-9,O=C(O)C(C)CCCCC
6051-66-7,O=C(O)C=1C=C(C(=CC1C)C(=O)O)C
2067-33-6,O=C(O)CCCCBr
